name	url
senabeauty	https://shopee.vn/senabeauty?categoryId=100630&itemId=1076414835
focallure.vn	https://shopee.vn/focallure.vn?categoryId=100630&itemId=6902652677
the_gioi_skin_food	https://shopee.vn/the_gioi_skin_food?categoryId=100630&itemId=6967998704
olin.house	https://shopee.vn/olin.house?categoryId=100630&itemId=6560534620
pg_officialstorevn	https://shopee.vn/pg_officialstorevn?categoryId=100630&itemId=1488183454
salemypham89	https://shopee.vn/salemypham89?categoryId=100630&itemId=1735818336
shopthoitrang7788	https://shopee.vn/shopthoitrang7788?categoryId=100630&itemId=7729108664
nivea.officialstore	https://shopee.vn/nivea.officialstore?categoryId=100630&itemId=13427395455
dcpxoanhnguyen	https://shopee.vn/dcpxoanhnguyen?categoryId=100630&itemId=4604457267
senka_officialstore	https://shopee.vn/senka_officialstore?categoryId=100630&itemId=2116391467
minijumie.vn	https://shopee.vn/minijumie.vn?categoryId=100630&itemId=6432820581
asuka123	https://shopee.vn/asuka123?categoryId=100630&itemId=130868802
watsonsvn_officialstore	https://shopee.vn/watsonsvn_officialstore?categoryId=100630&itemId=5120130578
ohana_officialstore	https://shopee.vn/ohana_officialstore?categoryId=100630&itemId=3338426880
khanhip8	https://shopee.vn/khanhip8?categoryId=100630&itemId=9505971582
seovnpro	https://shopee.vn/seovnpro?categoryId=100630&itemId=4683164210
tong_kho_hachi_vietnam	https://shopee.vn/tong_kho_hachi_vietnam?categoryId=100630&itemId=11367079232
naruko_officialstore	https://shopee.vn/naruko_officialstore?categoryId=100630&itemId=1801334981
hasaki.vn	https://shopee.vn/hasaki.vn?categoryId=100630&itemId=3933102982
kiqifashion.vn	https://shopee.vn/kiqifashion.vn?categoryId=100630&itemId=9576435480
hamai_beauty	https://shopee.vn/hamai_beauty?categoryId=100630&itemId=6139969515
focallure.vn	https://shopee.vn/focallure.vn?categoryId=100630&itemId=7002653168
tong_kho_hachi_vietnam	https://shopee.vn/tong_kho_hachi_vietnam?categoryId=100630&itemId=11067078038
maiphuongbui	https://shopee.vn/maiphuongbui?categoryId=100630&itemId=990291145
do_nail_chinh_hang	https://shopee.vn/do_nail_chinh_hang?categoryId=100630&itemId=6847336172
unilevervn_beauty	https://shopee.vn/unilevervn_beauty?categoryId=100630&itemId=7196727852
enjyo_house	https://shopee.vn/enjyo_house?categoryId=100630&itemId=10373361488
pg_officialstorevn	https://shopee.vn/pg_officialstorevn?categoryId=100630&itemId=1488182956
manhhung151191	https://shopee.vn/manhhung151191?categoryId=100630&itemId=1706450247
myphamhathanhninhbinh	https://shopee.vn/myphamhathanhninhbinh?categoryId=100630&itemId=9708829777
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=5670169935
salemypham89	https://shopee.vn/salemypham89?categoryId=100630&itemId=4639087031
infashion0.vn	https://shopee.vn/infashion0.vn?categoryId=100630&itemId=1255394682
tongkhobuon2016	https://shopee.vn/tongkhobuon2016?categoryId=100630&itemId=1237015455
978store	https://shopee.vn/978store?categoryId=100630&itemId=4025273191
larocheposay_officialstore	https://shopee.vn/larocheposay_officialstore?categoryId=100630&itemId=2219179323
enpi.timeless	https://shopee.vn/enpi.timeless?categoryId=100630&itemId=282032204
seovnpro	https://shopee.vn/seovnpro?categoryId=100630&itemId=8324618300
suriwingshop1	https://shopee.vn/suriwingshop1?categoryId=100630&itemId=12238111152
son_kem_black	https://shopee.vn/son_kem_black?categoryId=100630&itemId=12534227929
yiyue_beauty.vn	https://shopee.vn/yiyue_beauty.vn?categoryId=100630&itemId=3357247512
gia_dung_huu_ich_2021	https://shopee.vn/gia_dung_huu_ich_2021?categoryId=100630&itemId=12433330032
mediheal__officialstore	https://shopee.vn/mediheal__officialstore?categoryId=100630&itemId=3127829215
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=9848010277
lorealparis_officialstore	https://shopee.vn/lorealparis_officialstore?categoryId=100630&itemId=8143545820
thomun1	https://shopee.vn/thomun1?categoryId=100630&itemId=8281096239
ntphao.18	https://shopee.vn/ntphao.18?categoryId=100630&itemId=4059876146
senka_officialstore	https://shopee.vn/senka_officialstore?categoryId=100630&itemId=2118011923
nailaccessories.vn	https://shopee.vn/nailaccessories.vn?categoryId=100630&itemId=10907317169
lorealparis_officialstore	https://shopee.vn/lorealparis_officialstore?categoryId=100630&itemId=4049396392
mds90	https://shopee.vn/mds90?categoryId=100630&itemId=6242120866
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=5518703203
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=6880524236
larocheposay_officialstore	https://shopee.vn/larocheposay_officialstore?categoryId=100630&itemId=1711003758
trucminniebeauty	https://shopee.vn/trucminniebeauty?categoryId=100630&itemId=4469970272
rosette_store	https://shopee.vn/rosette_store?categoryId=100630&itemId=12651564194
gocgomsaphn	https://shopee.vn/gocgomsaphn?categoryId=100630&itemId=11132201434
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=6442661662
perfectdiary.vn	https://shopee.vn/perfectdiary.vn?categoryId=100630&itemId=4958316152
salemypham89	https://shopee.vn/salemypham89?categoryId=100630&itemId=1578775015
myphamauthgiasi	https://shopee.vn/myphamauthgiasi?categoryId=100630&itemId=397387615
sim_magic_skin_1902	https://shopee.vn/sim_magic_skin_1902?categoryId=100630&itemId=6138129167
unilevervn_beauty	https://shopee.vn/unilevervn_beauty?categoryId=100630&itemId=2380720521
anessaofficialstore	https://shopee.vn/anessaofficialstore?categoryId=100630&itemId=2029406796
kikylop	https://shopee.vn/kikylop?categoryId=100630&itemId=10664923425
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=4368329159
khosinailmimiennam	https://shopee.vn/khosinailmimiennam?categoryId=100630&itemId=2639273645
haidepzai1301	https://shopee.vn/haidepzai1301?categoryId=100630&itemId=7210528083
freshity.vn	https://shopee.vn/freshity.vn?categoryId=100630&itemId=2455008589
the.leo.shop	https://shopee.vn/the.leo.shop?categoryId=100630&itemId=394547477
focallure.vn	https://shopee.vn/focallure.vn?categoryId=100630&itemId=5359653296
thorakaoshop	https://shopee.vn/thorakaoshop?categoryId=100630&itemId=2464082675
watsonsvn_officialstore	https://shopee.vn/watsonsvn_officialstore?categoryId=100630&itemId=6508481091
hoaimin00	https://shopee.vn/hoaimin00?categoryId=100630&itemId=13322127322
senka_officialstore	https://shopee.vn/senka_officialstore?categoryId=100630&itemId=5709882614
tong_kho_hachi_vietnam	https://shopee.vn/tong_kho_hachi_vietnam?categoryId=100630&itemId=10267071263
focallure.vn	https://shopee.vn/focallure.vn?categoryId=100630&itemId=3560701416
salemypham89	https://shopee.vn/salemypham89?categoryId=100630&itemId=5120048690
tiemthaoduocxanh	https://shopee.vn/tiemthaoduocxanh?categoryId=100630&itemId=5920945613
chenglovehairs	https://shopee.vn/chenglovehairs?categoryId=100630&itemId=7644505684
enpi.timeless	https://shopee.vn/enpi.timeless?categoryId=100630&itemId=7921586476
zeeseaofficial.vn	https://shopee.vn/zeeseaofficial.vn?categoryId=100630&itemId=6529594441
enpi.timeless	https://shopee.vn/enpi.timeless?categoryId=100630&itemId=1592282484
mat_na_noi_dia_trung_zuzu	https://shopee.vn/mat_na_noi_dia_trung_zuzu?categoryId=100630&itemId=4687298590
perfumetestersg.vn	https://shopee.vn/perfumetestersg.vn?categoryId=100630&itemId=3993082291
moomoostore95	https://shopee.vn/moomoostore95?categoryId=100630&itemId=10619159860
laneigevn_officialstore	https://shopee.vn/laneigevn_officialstore?categoryId=100630&itemId=2278111046
nuty.vn	https://shopee.vn/nuty.vn?categoryId=100630&itemId=2351833493
enpi.timeless	https://shopee.vn/enpi.timeless?categoryId=100630&itemId=3878747578
nuochoaminidanang	https://shopee.vn/nuochoaminidanang?categoryId=100630&itemId=7332644207
maybelline_officialstore	https://shopee.vn/maybelline_officialstore?categoryId=100630&itemId=1910406507
dungcuphunxamspagiare96	https://shopee.vn/dungcuphunxamspagiare96?categoryId=100630&itemId=1456470774
thorakaoshop	https://shopee.vn/thorakaoshop?categoryId=100630&itemId=279822106
the_gioi_skin_food	https://shopee.vn/the_gioi_skin_food?categoryId=100630&itemId=4130437107
yaocos.vn	https://shopee.vn/yaocos.vn?categoryId=100630&itemId=5180551257
ohuiloan	https://shopee.vn/ohuiloan?categoryId=100630&itemId=7312320189
dn_slim	https://shopee.vn/dn_slim?categoryId=100630&itemId=2814497675
miiu.beauty	https://shopee.vn/miiu.beauty?categoryId=100630&itemId=13040449339
senabeauty	https://shopee.vn/senabeauty?categoryId=100630&itemId=2914668622
hasaki.vn	https://shopee.vn/hasaki.vn?categoryId=100630&itemId=427028761
senabeauty	https://shopee.vn/senabeauty?categoryId=100630&itemId=1250935572
myphamthuanchayvn	https://shopee.vn/myphamthuanchayvn?categoryId=100630&itemId=7618284423
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=6209350655
seovnpro	https://shopee.vn/seovnpro?categoryId=100630&itemId=4064978162
aurora.castle	https://shopee.vn/aurora.castle?categoryId=100630&itemId=4821563300
tom.house	https://shopee.vn/tom.house?categoryId=100630&itemId=2198192410
enpi.timeless	https://shopee.vn/enpi.timeless?categoryId=100630&itemId=561007139
senabeauty	https://shopee.vn/senabeauty?categoryId=100630&itemId=7805311492
the_gioi_skin_food	https://shopee.vn/the_gioi_skin_food?categoryId=100630&itemId=4238415998
spa_market	https://shopee.vn/spa_market?categoryId=100630&itemId=6653924268
khosimonggia	https://shopee.vn/khosimonggia?categoryId=100630&itemId=2402560472
lalashop.beauty	https://shopee.vn/lalashop.beauty?categoryId=100630&itemId=1611411252
bao_anh.shop	https://shopee.vn/bao_anh.shop?categoryId=100630&itemId=2372169103
ann_larosie	https://shopee.vn/ann_larosie?categoryId=100630&itemId=6845507407
tiemthaoduocxanh	https://shopee.vn/tiemthaoduocxanh?categoryId=100630&itemId=5340261161
apink.vn	https://shopee.vn/apink.vn?categoryId=100630&itemId=5134011715
toptotoesvn	https://shopee.vn/toptotoesvn?categoryId=100630&itemId=447085055
tong_kho_hachi_vietnam	https://shopee.vn/tong_kho_hachi_vietnam?categoryId=100630&itemId=11567077241
tong_kho_hachi_vietnam	https://shopee.vn/tong_kho_hachi_vietnam?categoryId=100630&itemId=13041795560
lyoshophue	https://shopee.vn/lyoshophue?categoryId=100630&itemId=1960041254
xanh_store.	https://shopee.vn/xanh_store.?categoryId=100630&itemId=9958972089
myphamminhha	https://shopee.vn/myphamminhha?categoryId=100630&itemId=2676199375
salemypham89	https://shopee.vn/salemypham89?categoryId=100630&itemId=2138382318
sonhaeyelash	https://shopee.vn/sonhaeyelash?categoryId=100630&itemId=3805304499
buong253_official	https://shopee.vn/buong253_official?categoryId=100630&itemId=5147736406
tong_kho_hachi_vietnam	https://shopee.vn/tong_kho_hachi_vietnam?categoryId=100630&itemId=2996388467
theordinaryvietnam	https://shopee.vn/theordinaryvietnam?categoryId=100630&itemId=6940837960
auth87	https://shopee.vn/auth87?categoryId=100630&itemId=1015213915
naruko_officialstore	https://shopee.vn/naruko_officialstore?categoryId=100630&itemId=1801367754
enpi.timeless	https://shopee.vn/enpi.timeless?categoryId=100630&itemId=51024951
ann_larosie	https://shopee.vn/ann_larosie?categoryId=100630&itemId=3351026174
jana2106	https://shopee.vn/jana2106?categoryId=100630&itemId=4452364063
t0964806886	https://shopee.vn/t0964806886?categoryId=100630&itemId=2149176348
larocheposay_officialstore	https://shopee.vn/larocheposay_officialstore?categoryId=100630&itemId=2487465125
spaquemotcuc	https://shopee.vn/spaquemotcuc?categoryId=100630&itemId=1090645118
toptotoesvn	https://shopee.vn/toptotoesvn?categoryId=100630&itemId=6410839640
thanhdong1810	https://shopee.vn/thanhdong1810?categoryId=100630&itemId=1742788475
seimy.official	https://shopee.vn/seimy.official?categoryId=100630&itemId=7251789951
toptotoesvn	https://shopee.vn/toptotoesvn?categoryId=100630&itemId=7161714964
ckeyin.vn	https://shopee.vn/ckeyin.vn?categoryId=100630&itemId=1695885661
yi_da.vn	https://shopee.vn/yi_da.vn?categoryId=100630&itemId=11543792152
larocheposay_officialstore	https://shopee.vn/larocheposay_officialstore?categoryId=100630&itemId=580590326
bohonbepxanh	https://shopee.vn/bohonbepxanh?categoryId=100630&itemId=1027661742
huxley_officialstore	https://shopee.vn/huxley_officialstore?categoryId=100630&itemId=4112153767
buddy.hairs	https://shopee.vn/buddy.hairs?categoryId=100630&itemId=6871883483
the_gioi_skin_food	https://shopee.vn/the_gioi_skin_food?categoryId=100630&itemId=3334089774
iris.theordinary	https://shopee.vn/iris.theordinary?categoryId=100630&itemId=6130516439
vietphammm	https://shopee.vn/vietphammm?categoryId=100630&itemId=3812500529
18love	https://shopee.vn/18love?categoryId=100630&itemId=1107450283
01685774198hong	https://shopee.vn/01685774198hong?categoryId=100630&itemId=832965537
sacelady.vn	https://shopee.vn/sacelady.vn?categoryId=100630&itemId=2307258801
myphamtoc003	https://shopee.vn/myphamtoc003?categoryId=100630&itemId=3166588102
lorealparis_officialstore	https://shopee.vn/lorealparis_officialstore?categoryId=100630&itemId=591989299
me_bom_lhp	https://shopee.vn/me_bom_lhp?categoryId=100630&itemId=6044120083
18love	https://shopee.vn/18love?categoryId=100630&itemId=1143912852
gobelshop	https://shopee.vn/gobelshop?categoryId=100630&itemId=460427896
sky68_officialstore	https://shopee.vn/sky68_officialstore?categoryId=100630&itemId=5246816861
tochigi.store	https://shopee.vn/tochigi.store?categoryId=100630&itemId=2093058629
lorealparis_officialstore	https://shopee.vn/lorealparis_officialstore?categoryId=100630&itemId=591989438
rohto.vietnamofficialstore	https://shopee.vn/rohto.vietnamofficialstore?categoryId=100630&itemId=1021547387
unilevervn_beauty	https://shopee.vn/unilevervn_beauty?categoryId=100630&itemId=2855276522
zl999.vn	https://shopee.vn/zl999.vn?categoryId=100630&itemId=3160898359
imagic_official.vn	https://shopee.vn/imagic_official.vn?categoryId=100630&itemId=3818603764
unilevervn_beauty	https://shopee.vn/unilevervn_beauty?categoryId=100630&itemId=4101588520
saniyecosmetic3.vn	https://shopee.vn/saniyecosmetic3.vn?categoryId=100630&itemId=6240044244
miiu.beauty	https://shopee.vn/miiu.beauty?categoryId=100630&itemId=9296124491
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=3313402461
nuty.vn	https://shopee.vn/nuty.vn?categoryId=100630&itemId=2351868231
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=6201297183
auth87	https://shopee.vn/auth87?categoryId=100630&itemId=208227671
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=6281125167
senka_officialstore	https://shopee.vn/senka_officialstore?categoryId=100630&itemId=2041024208
maianh_auth	https://shopee.vn/maianh_auth?categoryId=100630&itemId=4531785841
myphamauthgiasi	https://shopee.vn/myphamauthgiasi?categoryId=100630&itemId=397504812
senabeauty	https://shopee.vn/senabeauty?categoryId=100630&itemId=5810765228
perfectdiary.vn	https://shopee.vn/perfectdiary.vn?categoryId=100630&itemId=5675993430
phuong_up	https://shopee.vn/phuong_up?categoryId=100630&itemId=3520145845
hufuholic	https://shopee.vn/hufuholic?categoryId=100630&itemId=1392248463
mh.perfume	https://shopee.vn/mh.perfume?categoryId=100630&itemId=10856182222
nivea.officialstore	https://shopee.vn/nivea.officialstore?categoryId=100630&itemId=1042267179
somebymi__officialstore	https://shopee.vn/somebymi__officialstore?categoryId=100630&itemId=6513809991
nuskin.88	https://shopee.vn/nuskin.88?categoryId=100630&itemId=4022080771
hiruscar_vietnam	https://shopee.vn/hiruscar_vietnam?categoryId=100630&itemId=1505396901
bindivietnam_officialstore	https://shopee.vn/bindivietnam_officialstore?categoryId=100630&itemId=1971711827
hoashop	https://shopee.vn/hoashop?categoryId=100630&itemId=2241345321
sona_beauty_store	https://shopee.vn/sona_beauty_store?categoryId=100630&itemId=6158667903
myphamthuanchayvn	https://shopee.vn/myphamthuanchayvn?categoryId=100630&itemId=2655277346
hot.deal.salon	https://shopee.vn/hot.deal.salon?categoryId=100630&itemId=12623297719
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=7321453612
do_nail_chinh_hang	https://shopee.vn/do_nail_chinh_hang?categoryId=100630&itemId=4041297103
lucyluxury	https://shopee.vn/lucyluxury?categoryId=100630&itemId=8122578626
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=7213509624
unilevervn_beauty	https://shopee.vn/unilevervn_beauty?categoryId=100630&itemId=2855276482
salemypham89	https://shopee.vn/salemypham89?categoryId=100630&itemId=715362670
saniyecosmetic2.vn	https://shopee.vn/saniyecosmetic2.vn?categoryId=100630&itemId=6651271159
lucyluxury	https://shopee.vn/lucyluxury?categoryId=100630&itemId=8936038707
paulaschoice_vietnam	https://shopee.vn/paulaschoice_vietnam?categoryId=100630&itemId=3812186778
senka_officialstore	https://shopee.vn/senka_officialstore?categoryId=100630&itemId=2041024269
mesmerry.vn	https://shopee.vn/mesmerry.vn?categoryId=100630&itemId=4648225441
skinlax	https://shopee.vn/skinlax?categoryId=100630&itemId=3207430898
senabeauty	https://shopee.vn/senabeauty?categoryId=100630&itemId=4948852558
senabeauty	https://shopee.vn/senabeauty?categoryId=100630&itemId=3439551926
senka_officialstore	https://shopee.vn/senka_officialstore?categoryId=100630&itemId=2041024296
myphamngagiasi	https://shopee.vn/myphamngagiasi?categoryId=100630&itemId=1516225334
unilevervn_beauty	https://shopee.vn/unilevervn_beauty?categoryId=100630&itemId=2503519791
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=688891914
salemypham89	https://shopee.vn/salemypham89?categoryId=100630&itemId=449526599
seimy.official	https://shopee.vn/seimy.official?categoryId=100630&itemId=3345773832
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=3678708008
medau92	https://shopee.vn/medau92?categoryId=100630&itemId=173705805
dudushop208	https://shopee.vn/dudushop208?categoryId=100630&itemId=2255806015
tongkho.mp	https://shopee.vn/tongkho.mp?categoryId=100630&itemId=10564594161
khosimonggia	https://shopee.vn/khosimonggia?categoryId=100630&itemId=7144258074
skythuongmai	https://shopee.vn/skythuongmai?categoryId=100630&itemId=1248100769
sky68_officialstore	https://shopee.vn/sky68_officialstore?categoryId=100630&itemId=6724654892
auth87	https://shopee.vn/auth87?categoryId=100630&itemId=317235535
pg_officialstorevn	https://shopee.vn/pg_officialstorevn?categoryId=100630&itemId=1488183688
minhhieu2491	https://shopee.vn/minhhieu2491?categoryId=100630&itemId=577432738
myphamminhha	https://shopee.vn/myphamminhha?categoryId=100630&itemId=4667777433
larocheposay_officialstore	https://shopee.vn/larocheposay_officialstore?categoryId=100630&itemId=581512093
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=5847745016
unilevervn_beauty	https://shopee.vn/unilevervn_beauty?categoryId=100630&itemId=2380715667
listore_official	https://shopee.vn/listore_official?categoryId=100630&itemId=5965302727
yrshop.vn	https://shopee.vn/yrshop.vn?categoryId=100630&itemId=1273490380
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=596133190
seovnpro	https://shopee.vn/seovnpro?categoryId=100630&itemId=3117954742
nivea.officialstore	https://shopee.vn/nivea.officialstore?categoryId=100630&itemId=1077705631
e.u.official.store	https://shopee.vn/e.u.official.store?categoryId=100630&itemId=2975857222
etiaxilvn	https://shopee.vn/etiaxilvn?categoryId=100630&itemId=1815134211
tochigi.store	https://shopee.vn/tochigi.store?categoryId=100630&itemId=2026656912
bioessence_vietnam	https://shopee.vn/bioessence_vietnam?categoryId=100630&itemId=2201525703
lanhastore	https://shopee.vn/lanhastore?categoryId=100630&itemId=4449424861
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=7809351883
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=5242720328
gimy.boutique	https://shopee.vn/gimy.boutique?categoryId=100630&itemId=5465977312
o.two.o.vn	https://shopee.vn/o.two.o.vn?categoryId=100630&itemId=5350888060
dtkshop	https://shopee.vn/dtkshop?categoryId=100630&itemId=1061649113
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=1565839325
unilevervn_beauty	https://shopee.vn/unilevervn_beauty?categoryId=100630&itemId=2391899421
khobanbuonlatex	https://shopee.vn/khobanbuonlatex?categoryId=100630&itemId=6416612798
myphamdazzling98	https://shopee.vn/myphamdazzling98?categoryId=100630&itemId=2854129245
shiny_wax_long	https://shopee.vn/shiny_wax_long?categoryId=100630&itemId=9576987193
romano_vietnam	https://shopee.vn/romano_vietnam?categoryId=100630&itemId=6126840466
o.two.o.vn	https://shopee.vn/o.two.o.vn?categoryId=100630&itemId=5760771864
seovnpro	https://shopee.vn/seovnpro?categoryId=100630&itemId=5746886854
myphamtoc003	https://shopee.vn/myphamtoc003?categoryId=100630&itemId=8457382704
lylyga	https://shopee.vn/lylyga?categoryId=100630&itemId=9231187030
chustore2017	https://shopee.vn/chustore2017?categoryId=100630&itemId=7421003657
gilaacosmetics	https://shopee.vn/gilaacosmetics?categoryId=100630&itemId=4009107885
flower789.vn	https://shopee.vn/flower789.vn?categoryId=100630&itemId=3959637630
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=1985336675
fashionfindings.vn	https://shopee.vn/fashionfindings.vn?categoryId=100630&itemId=6935220974
do_nail_chinh_hang	https://shopee.vn/do_nail_chinh_hang?categoryId=100630&itemId=7409424590
yrshop.vn	https://shopee.vn/yrshop.vn?categoryId=100630&itemId=7805631822
milskila.vn	https://shopee.vn/milskila.vn?categoryId=100630&itemId=5071043884
daxinh58	https://shopee.vn/daxinh58?categoryId=100630&itemId=5368537303
minabeauty.vn	https://shopee.vn/minabeauty.vn?categoryId=100630&itemId=3853755630
szyuzhiyuan1.vn	https://shopee.vn/szyuzhiyuan1.vn?categoryId=100630&itemId=4942129262
midnight.petal	https://shopee.vn/midnight.petal?categoryId=100630&itemId=12217609926
bachhoathaomoc_official	https://shopee.vn/bachhoathaomoc_official?categoryId=100630&itemId=8255529083
seovnpro	https://shopee.vn/seovnpro?categoryId=100630&itemId=7753920040
dohelios68	https://shopee.vn/dohelios68?categoryId=100630&itemId=7624093557
italya.shampo	https://shopee.vn/italya.shampo?categoryId=100630&itemId=10156573504
c3fmdeihl3	https://shopee.vn/c3fmdeihl3?categoryId=100630&itemId=13037986975
01685774198hong	https://shopee.vn/01685774198hong?categoryId=100630&itemId=226083009
senabeauty	https://shopee.vn/senabeauty?categoryId=100630&itemId=1082797800
do_nail_chinh_hang	https://shopee.vn/do_nail_chinh_hang?categoryId=100630&itemId=7409424555
huyentrangshop1003	https://shopee.vn/huyentrangshop1003?categoryId=100630&itemId=715482194
dtkshop	https://shopee.vn/dtkshop?categoryId=100630&itemId=2061793817
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=225787826
enpi.timeless	https://shopee.vn/enpi.timeless?categoryId=100630&itemId=285077478
bindivietnam_officialstore	https://shopee.vn/bindivietnam_officialstore?categoryId=100630&itemId=6940548671
pvshop_official	https://shopee.vn/pvshop_official?categoryId=100630&itemId=13137625800
mat_na_zuzu	https://shopee.vn/mat_na_zuzu?categoryId=100630&itemId=8855403968
khoedep24h01	https://shopee.vn/khoedep24h01?categoryId=100630&itemId=4070766086
shoptido	https://shopee.vn/shoptido?categoryId=100630&itemId=2387118713
pinkcosmetics.vn	https://shopee.vn/pinkcosmetics.vn?categoryId=100630&itemId=7833813228
khothanhvan94	https://shopee.vn/khothanhvan94?categoryId=100630&itemId=1807586558
pg_officialstorevn	https://shopee.vn/pg_officialstorevn?categoryId=100630&itemId=1488182831
qk.hairessential	https://shopee.vn/qk.hairessential?categoryId=100630&itemId=1971657170
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=1455949666
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=765934848
enpi.timeless	https://shopee.vn/enpi.timeless?categoryId=100630&itemId=2442523046
aurora.castle	https://shopee.vn/aurora.castle?categoryId=100630&itemId=3108560723
faki.com.vn	https://shopee.vn/faki.com.vn?categoryId=100630&itemId=7619810607
o.two.o.vn	https://shopee.vn/o.two.o.vn?categoryId=100630&itemId=2283674511
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=205811686
wangjiayu2020.vn	https://shopee.vn/wangjiayu2020.vn?categoryId=100630&itemId=7733166495
maange_beauty.vn	https://shopee.vn/maange_beauty.vn?categoryId=100630&itemId=7646610496
yrshop.vn	https://shopee.vn/yrshop.vn?categoryId=100630&itemId=8703244509
yrshop.vn	https://shopee.vn/yrshop.vn?categoryId=100630&itemId=9504742397
kdlatus	https://shopee.vn/kdlatus?categoryId=100630&itemId=9749454345
bindivietnam_officialstore	https://shopee.vn/bindivietnam_officialstore?categoryId=100630&itemId=1120792599
zeeseaofficial.vn	https://shopee.vn/zeeseaofficial.vn?categoryId=100630&itemId=6729638653
salemypham89	https://shopee.vn/salemypham89?categoryId=100630&itemId=6665371132
momshinshop	https://shopee.vn/momshinshop?categoryId=100630&itemId=1495464283
bbccosmetic	https://shopee.vn/bbccosmetic?categoryId=100630&itemId=2954049050
baco.store	https://shopee.vn/baco.store?categoryId=100630&itemId=8674424820
senka_officialstore	https://shopee.vn/senka_officialstore?categoryId=100630&itemId=2041024196
truonghai1483	https://shopee.vn/truonghai1483?categoryId=100630&itemId=72974632
saniyecosmetic3.vn	https://shopee.vn/saniyecosmetic3.vn?categoryId=100630&itemId=3940142888
aurora.castle	https://shopee.vn/aurora.castle?categoryId=100630&itemId=5841006672
senabeauty	https://shopee.vn/senabeauty?categoryId=100630&itemId=6832856008
nailaccessories.vn	https://shopee.vn/nailaccessories.vn?categoryId=100630&itemId=11903212870
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=3336215135
lorealparis_officialstore	https://shopee.vn/lorealparis_officialstore?categoryId=100630&itemId=591989349
pinkcosmeic	https://shopee.vn/pinkcosmeic?categoryId=100630&itemId=104359133
vichyofficialstore	https://shopee.vn/vichyofficialstore?categoryId=100630&itemId=578320547
thanhpham1988	https://shopee.vn/thanhpham1988?categoryId=100630&itemId=7301299728
dat_hang_china_gia_re68	https://shopee.vn/dat_hang_china_gia_re68?categoryId=100630&itemId=457853375
unilevervn_beauty	https://shopee.vn/unilevervn_beauty?categoryId=100630&itemId=2380721158
nivea.officialstore	https://shopee.vn/nivea.officialstore?categoryId=100630&itemId=1042668874
buong253_official	https://shopee.vn/buong253_official?categoryId=100630&itemId=5741273084
hdecor_hanoi	https://shopee.vn/hdecor_hanoi?categoryId=100630&itemId=3420999203
sale.vn	https://shopee.vn/sale.vn?categoryId=100630&itemId=3957352134
shopimua	https://shopee.vn/shopimua?categoryId=100630&itemId=1325721946
salemypham89	https://shopee.vn/salemypham89?categoryId=100630&itemId=678342548
the_gioi_skin_food	https://shopee.vn/the_gioi_skin_food?categoryId=100630&itemId=3703092965
haidepzai1301	https://shopee.vn/haidepzai1301?categoryId=100630&itemId=2470491693
seovnpro	https://shopee.vn/seovnpro?categoryId=100630&itemId=5953960013
sunplay.officialstore	https://shopee.vn/sunplay.officialstore?categoryId=100630&itemId=2087139444
hoainail88	https://shopee.vn/hoainail88?categoryId=100630&itemId=7340400093
perfumetestersg.vn	https://shopee.vn/perfumetestersg.vn?categoryId=100630&itemId=8071915232
nivea.officialstore	https://shopee.vn/nivea.officialstore?categoryId=100630&itemId=2855699291
myphamchinhhang.top	https://shopee.vn/myphamchinhhang.top?categoryId=100630&itemId=7531509625
son_kem_black	https://shopee.vn/son_kem_black?categoryId=100630&itemId=11962801799
ngocltb4988	https://shopee.vn/ngocltb4988?categoryId=100630&itemId=1330644822
unilevervn_beauty	https://shopee.vn/unilevervn_beauty?categoryId=100630&itemId=6900552964
